Statistic,Week,Age Group,Sex,UNIT,VALUE,first_Monday,first_Monday_date
Totals (excluding overlaps),2020W39,55 - 59 years,Male,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,55 - 59 years,Female,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,60 years and over,Both sexes,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,60 years and over,Male,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,60 years and over,Female,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,All ages,Both sexes,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,All ages,Male,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W39,All ages,Female,Number,,2020W39-1,2020-09-28
Totals (excluding overlaps),2020W40,Under 20 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,Under 20 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,Under 20 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,20 - 24 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,20 - 24 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,20 - 24 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,25 - 34 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,25 - 34 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,25 - 34 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,35 - 44 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,35 - 44 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,35 - 44 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,45 - 54 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,45 - 54 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,45 - 54 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,55 - 59 years,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,55 - 59 years,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,55 - 59 years,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,60 years and over,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,60 years and over,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,60 years and over,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,All ages,Both sexes,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,All ages,Male,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W40,All ages,Female,Number,,2020W40-1,2020-10-05
Totals (excluding overlaps),2020W41,Under 20 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,Under 20 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,Under 20 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,20 - 24 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,20 - 24 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,20 - 24 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,25 - 34 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,25 - 34 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,25 - 34 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,35 - 44 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,35 - 44 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,35 - 44 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,45 - 54 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,45 - 54 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,45 - 54 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,55 - 59 years,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,55 - 59 years,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,55 - 59 years,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,60 years and over,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,60 years and over,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,60 years and over,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,All ages,Both sexes,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,All ages,Male,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W41,All ages,Female,Number,,2020W41-1,2020-10-12
Totals (excluding overlaps),2020W42,Under 20 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,Under 20 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,Under 20 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,20 - 24 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,20 - 24 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,20 - 24 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,25 - 34 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,25 - 34 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,25 - 34 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,35 - 44 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,35 - 44 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,35 - 44 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,45 - 54 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,45 - 54 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,45 - 54 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,55 - 59 years,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,55 - 59 years,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,55 - 59 years,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,60 years and over,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,60 years and over,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,60 years and over,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,All ages,Both sexes,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,All ages,Male,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W42,All ages,Female,Number,,2020W42-1,2020-10-19
Totals (excluding overlaps),2020W43,Under 20 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,Under 20 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,Under 20 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,20 - 24 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,20 - 24 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,20 - 24 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,25 - 34 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,25 - 34 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,25 - 34 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,35 - 44 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,35 - 44 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,35 - 44 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,45 - 54 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,45 - 54 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,45 - 54 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,55 - 59 years,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,55 - 59 years,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,55 - 59 years,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,60 years and over,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,60 years and over,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,60 years and over,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,All ages,Both sexes,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,All ages,Male,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W43,All ages,Female,Number,,2020W43-1,2020-10-26
Totals (excluding overlaps),2020W44,Under 20 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,Under 20 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,Under 20 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,20 - 24 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,20 - 24 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,20 - 24 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,25 - 34 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,25 - 34 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,25 - 34 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,35 - 44 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,35 - 44 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,35 - 44 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,45 - 54 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,45 - 54 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,45 - 54 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,55 - 59 years,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,55 - 59 years,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,55 - 59 years,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,60 years and over,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,60 years and over,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,60 years and over,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,All ages,Both sexes,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,All ages,Male,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W44,All ages,Female,Number,,2020W44-1,2020-11-02
Totals (excluding overlaps),2020W45,Under 20 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,Under 20 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,Under 20 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,20 - 24 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,20 - 24 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,20 - 24 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,25 - 34 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,25 - 34 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,25 - 34 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,35 - 44 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,35 - 44 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,35 - 44 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,45 - 54 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,45 - 54 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,45 - 54 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,55 - 59 years,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,55 - 59 years,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,55 - 59 years,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,60 years and over,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,60 years and over,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,60 years and over,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,All ages,Both sexes,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,All ages,Male,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W45,All ages,Female,Number,,2020W45-1,2020-11-09
Totals (excluding overlaps),2020W46,Under 20 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,Under 20 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,Under 20 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,20 - 24 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,20 - 24 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,20 - 24 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,25 - 34 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,25 - 34 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,25 - 34 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,35 - 44 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,35 - 44 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,35 - 44 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,45 - 54 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,45 - 54 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,45 - 54 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,55 - 59 years,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,55 - 59 years,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,55 - 59 years,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,60 years and over,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,60 years and over,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,60 years and over,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,All ages,Both sexes,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,All ages,Male,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W46,All ages,Female,Number,,2020W46-1,2020-11-16
Totals (excluding overlaps),2020W47,Under 20 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,Under 20 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,Under 20 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,20 - 24 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,20 - 24 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,20 - 24 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,25 - 34 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,25 - 34 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,25 - 34 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,35 - 44 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,35 - 44 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,35 - 44 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,45 - 54 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,45 - 54 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,45 - 54 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,55 - 59 years,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,55 - 59 years,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,55 - 59 years,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,60 years and over,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,60 years and over,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,60 years and over,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,All ages,Both sexes,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,All ages,Male,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W47,All ages,Female,Number,,2020W47-1,2020-11-23
Totals (excluding overlaps),2020W48,Under 20 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,Under 20 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,Under 20 years,Female,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,20 - 24 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,20 - 24 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,20 - 24 years,Female,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,25 - 34 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,25 - 34 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,25 - 34 years,Female,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,35 - 44 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,35 - 44 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,35 - 44 years,Female,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,45 - 54 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,45 - 54 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,45 - 54 years,Female,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,55 - 59 years,Both sexes,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,55 - 59 years,Male,Number,,2020W48-1,2020-11-30
Totals (excluding overlaps),2020W48,55 - 59 years,Female,Number,,2020W48-1,2020-11-30
